participant_id,cohort_year,session_week,session_date,session_type,attended,hours_participated,tutor_assigned
CYC2020173,2020,11,2020-12-22,Tutoring,Present,3,TUTOR12
CYC2020173,2020,12,2020-12-29,Test Prep,Present,3,TUTOR10
CYC2020173,2020,13,2021-01-05,College Planning,Present,2.5,TUTOR11
CYC2020173,2020,14,2021-01-12,Leadership,Present,2,TUTOR10
CYC2020173,2020,15,2021-01-19,Tutoring,Absent,0,TUTOR12
CYC2020173,2020,16,2021-01-26,Tutoring,Present,2,TUTOR03
CYC2020173,2020,17,2021-02-02,Study Skills,Present,2.5,TUTOR11
CYC2020173,2020,18,2021-02-09,Test Prep,Present,2,TUTOR01
CYC2020173,2020,19,2021-02-16,Test Prep,Present,2,TUTOR06
CYC2020173,2020,20,2021-02-23,Financial Literacy,Present,2.5,TUTOR12
CYC2020173,2020,21,2021-03-02,Leadership,Absent,0,TUTOR03
CYC2020173,2020,22,2021-03-09,Test Prep,Present,2,TUTOR02
CYC2020173,2020,23,2021-03-16,Financial Literacy,Present,2.5,TUTOR06
CYC2020173,2020,24,2021-03-23,Career Exploration,Absent,0,TUTOR01
CYC2020173,2020,25,2021-03-30,Financial Literacy,Present,1.5,TUTOR02
CYC2020173,2020,26,2021-04-06,Test Prep,Present,2,TUTOR09
CYC2020173,2020,27,2021-04-13,Study Skills,Present,1.5,TUTOR03
CYC2020173,2020,28,2021-04-20,Career Exploration,Present,2.5,TUTOR12
CYC2020174,2020,1,2020-09-21,Tutoring,Present,2.5,TUTOR04
CYC2020174,2020,2,2020-09-28,Test Prep,Present,2,TUTOR03
CYC2020174,2020,3,2020-10-05,Career Exploration,Present,2.5,TUTOR09
CYC2020174,2020,4,2020-10-12,Tutoring,Present,2.5,TUTOR04
CYC2020174,2020,5,2020-10-19,College Planning,Present,1.5,TUTOR12
CYC2020174,2020,6,2020-10-26,College Planning,Present,2.5,TUTOR10
CYC2020174,2020,7,2020-11-02,Career Exploration,Present,2,TUTOR12
CYC2020174,2020,8,2020-11-09,Career Exploration,Absent,0,TUTOR08
CYC2020174,2020,9,2020-11-16,Career Exploration,Present,2,TUTOR02
CYC2020174,2020,10,2020-11-23,Leadership,Excused,0,TUTOR05
CYC2020174,2020,11,2020-11-30,Test Prep,Present,2,TUTOR05
CYC2020174,2020,12,2020-12-07,Test Prep,Present,2,TUTOR02
CYC2020174,2020,13,2020-12-14,College Planning,Present,2.5,TUTOR02
CYC2020174,2020,14,2020-12-21,Career Exploration,Present,2,TUTOR07
CYC2020174,2020,15,2020-12-28,Financial Literacy,Present,2,TUTOR03
CYC2020174,2020,16,2021-01-04,Test Prep,Absent,0,TUTOR08
CYC2020174,2020,17,2021-01-11,Financial Literacy,Present,2,TUTOR07
CYC2020174,2020,18,2021-01-18,Career Exploration,Absent,0,TUTOR01
CYC2020174,2020,19,2021-01-25,Career Exploration,Present,1.5,TUTOR02
CYC2020174,2020,20,2021-02-01,Financial Literacy,Present,1.5,TUTOR03
CYC2020174,2020,21,2021-02-08,Financial Literacy,Present,2,TUTOR07
CYC2020174,2020,22,2021-02-15,Career Exploration,Present,2.5,TUTOR04
CYC2020174,2020,23,2021-02-22,Test Prep,Present,2.5,TUTOR06
CYC2020174,2020,24,2021-03-01,College Planning,Present,2.5,TUTOR01
CYC2020174,2020,25,2021-03-08,Career Exploration,Present,1.5,TUTOR07
CYC2020174,2020,26,2021-03-15,Study Skills,Absent,0,TUTOR05
CYC2020174,2020,27,2021-03-22,College Planning,Absent,0,TUTOR06
CYC2020174,2020,28,2021-03-29,Tutoring,Present,2,TUTOR11
CYC2020174,2020,29,2021-04-05,Tutoring,Absent,0,TUTOR12
CYC2020174,2020,30,2021-04-12,College Planning,Present,2,TUTOR10
CYC2020174,2020,31,2021-04-19,College Planning,Present,2.5,TUTOR11
CYC2020175,2020,1,2020-09-10,College Planning,Excused,0,TUTOR04
CYC2020175,2020,2,2020-09-17,Career Exploration,Excused,0,TUTOR12
CYC2020175,2020,3,2020-09-24,Tutoring,Present,2,TUTOR03
CYC2020175,2020,4,2020-10-01,Financial Literacy,Present,2.5,TUTOR11
CYC2020175,2020,5,2020-10-08,Study Skills,Present,2.5,TUTOR10
CYC2020175,2020,6,2020-10-15,Career Exploration,Present,2,TUTOR12
CYC2020175,2020,7,2020-10-22,Career Exploration,Present,2.5,TUTOR03
CYC2020175,2020,8,2020-10-29,Test Prep,Present,2,TUTOR09
CYC2020175,2020,9,2020-11-05,College Planning,Present,2,TUTOR01
CYC2020175,2020,10,2020-11-12,Financial Literacy,Present,2.5,TUTOR04
CYC2020175,2020,11,2020-11-19,Test Prep,Absent,0,TUTOR11
CYC2020175,2020,12,2020-11-26,Test Prep,Present,2.5,TUTOR08
CYC2020175,2020,13,2020-12-03,Career Exploration,Absent,0,TUTOR12
CYC2020175,2020,14,2020-12-10,Tutoring,Present,2.5,TUTOR04
CYC2020175,2020,15,2020-12-17,College Planning,Present,2,TUTOR10
CYC2020175,2020,16,2020-12-24,College Planning,Absent,0,TUTOR10
CYC2020175,2020,17,2020-12-31,Study Skills,Present,2,TUTOR06
CYC2020175,2020,18,2021-01-07,Tutoring,Present,2,TUTOR05
CYC2020175,2020,19,2021-01-14,Study Skills,Present,2.5,TUTOR09
CYC2020175,2020,20,2021-01-21,Career Exploration,Absent,0,TUTOR06
CYC2020175,2020,21,2021-01-28,Study Skills,Excused,0,TUTOR07
CYC2020175,2020,22,2021-02-04,Test Prep,Present,2,TUTOR01
CYC2020175,2020,23,2021-02-11,Test Prep,Present,1.5,TUTOR04
CYC2020175,2020,24,2021-02-18,Test Prep,Absent,0,TUTOR04
CYC2020175,2020,25,2021-02-25,Study Skills,Present,3,TUTOR07
CYC2020175,2020,26,2021-03-04,Test Prep,Present,2,TUTOR08
CYC2020175,2020,27,2021-03-11,Financial Literacy,Present,1.5,TUTOR12
CYC2020175,2020,28,2021-03-18,Financial Literacy,Present,2,TUTOR12
CYC2020175,2020,29,2021-03-25,Test Prep,Present,2.5,TUTOR04
CYC2020175,2020,30,2021-04-01,Career Exploration,Present,2.5,TUTOR06
CYC2020175,2020,31,2021-04-08,College Planning,Present,2,TUTOR03
CYC2020175,2020,32,2021-04-15,Career Exploration,Present,1.5,TUTOR04
CYC2020175,2020,33,2021-04-22,Career Exploration,Absent,0,TUTOR12
CYC2020176,2020,1,2020-09-29,College Planning,Present,2,TUTOR04
CYC2020176,2020,2,2020-10-06,Career Exploration,Present,2,TUTOR03
CYC2020176,2020,3,2020-10-13,Study Skills,Present,1.5,TUTOR05
CYC2020176,2020,4,2020-10-20,Tutoring,Present,2.5,TUTOR03
CYC2020176,2020,5,2020-10-27,Tutoring,Present,1.5,TUTOR10
CYC2020176,2020,6,2020-11-03,Test Prep,Present,1.5,TUTOR02
CYC2020176,2020,7,2020-11-10,Financial Literacy,Present,2,TUTOR12
CYC2020176,2020,8,2020-11-17,Test Prep,Present,2,TUTOR02
CYC2020176,2020,9,2020-11-24,Financial Literacy,Present,2,TUTOR02
CYC2020176,2020,10,2020-12-01,Study Skills,Present,1.5,TUTOR06
CYC2020176,2020,11,2020-12-08,College Planning,Excused,0,TUTOR05
CYC2020176,2020,12,2020-12-15,Career Exploration,Excused,0,TUTOR09
CYC2020176,2020,13,2020-12-22,Tutoring,Present,2,TUTOR06
CYC2020176,2020,14,2020-12-29,Financial Literacy,Absent,0,TUTOR11
CYC2020176,2020,15,2021-01-05,Financial Literacy,Present,3,TUTOR09
CYC2020176,2020,16,2021-01-12,College Planning,Present,2.5,TUTOR07
CYC2020176,2020,17,2021-01-19,Study Skills,Absent,0,TUTOR11
CYC2020176,2020,18,2021-01-26,Study Skills,Present,2.5,TUTOR12
CYC2020176,2020,19,2021-02-02,Tutoring,Present,2,TUTOR01
CYC2020176,2020,20,2021-02-09,College Planning,Present,2.5,TUTOR04
CYC2020176,2020,21,2021-02-16,Leadership,Present,2.5,TUTOR09
CYC2020176,2020,22,2021-02-23,Leadership,Present,2.5,TUTOR04
CYC2020176,2020,23,2021-03-02,Leadership,Present,2,TUTOR03
CYC2020176,2020,24,2021-03-09,Tutoring,Present,2,TUTOR05
CYC2020176,2020,25,2021-03-16,Financial Literacy,Present,2.5,TUTOR09
CYC2020176,2020,26,2021-03-23,Tutoring,Present,1.5,TUTOR12
CYC2020176,2020,27,2021-03-30,College Planning,Absent,0,TUTOR03
CYC2020176,2020,28,2021-04-06,Study Skills,Absent,0,TUTOR03
CYC2020176,2020,29,2021-04-13,Career Exploration,Present,2.5,TUTOR02
CYC2020176,2020,30,2021-04-20,College Planning,Present,2,TUTOR11
CYC2020176,2020,31,2021-04-27,Test Prep,Absent,0,TUTOR12
CYC2020176,2020,32,2021-05-04,Financial Literacy,Present,1.5,TUTOR06
CYC2020176,2020,33,2021-05-11,Test Prep,Present,1.5,TUTOR10
CYC2020176,2020,34,2021-05-18,Financial Literacy,Absent,0,TUTOR10
CYC2020176,2020,35,2021-05-25,Study Skills,Present,2.5,TUTOR11
CYC2020176,2020,36,2021-06-01,Leadership,Present,2.5,TUTOR01
CYC2020177,2020,1,2020-10-02,Tutoring,Present,2,TUTOR04
CYC2020177,2020,2,2020-10-09,Career Exploration,Present,2,TUTOR06
CYC2020177,2020,3,2020-10-16,Financial Literacy,Present,2.5,TUTOR11
CYC2020177,2020,4,2020-10-23,College Planning,Absent,0,TUTOR10
CYC2020177,2020,5,2020-10-30,Test Prep,Absent,0,TUTOR09
CYC2020177,2020,6,2020-11-06,Leadership,Present,2.5,TUTOR04
CYC2020177,2020,7,2020-11-13,College Planning,Present,2.5,TUTOR07
CYC2020177,2020,8,2020-11-20,Leadership,Present,1.5,TUTOR12
CYC2020177,2020,9,2020-11-27,Study Skills,Absent,0,TUTOR02
CYC2020177,2020,10,2020-12-04,Study Skills,Present,2,TUTOR01
CYC2020177,2020,11,2020-12-11,Test Prep,Present,1.5,TUTOR08
CYC2020177,2020,12,2020-12-18,Test Prep,Present,2.5,TUTOR11
CYC2020177,2020,13,2020-12-25,Financial Literacy,Present,2,TUTOR09
CYC2020177,2020,14,2021-01-01,Financial Literacy,Present,2,TUTOR10
CYC2020177,2020,15,2021-01-08,Study Skills,Present,1.5,TUTOR09
CYC2020177,2020,16,2021-01-15,Leadership,Present,2.5,TUTOR07
CYC2020177,2020,17,2021-01-22,Career Exploration,Present,2,TUTOR12
CYC2020177,2020,18,2021-01-29,College Planning,Present,2,TUTOR07
CYC2020177,2020,19,2021-02-05,Financial Literacy,Present,3,TUTOR04
CYC2020177,2020,20,2021-02-12,Test Prep,Present,2,TUTOR11
CYC2020177,2020,21,2021-02-19,Tutoring,Present,2,TUTOR01
CYC2020177,2020,22,2021-02-26,Leadership,Absent,0,TUTOR02
CYC2020177,2020,23,2021-03-05,Test Prep,Absent,0,TUTOR08
CYC2020177,2020,24,2021-03-12,Tutoring,Present,2.5,TUTOR06
CYC2020177,2020,25,2021-03-19,Tutoring,Present,2.5,TUTOR06
CYC2020177,2020,26,2021-03-26,Leadership,Present,2.5,TUTOR02
CYC2020177,2020,27,2021-04-02,Career Exploration,Present,2.5,TUTOR05
CYC2020177,2020,28,2021-04-09,Career Exploration,Present,3,TUTOR05
CYC2020177,2020,29,2021-04-16,Financial Literacy,Present,2.5,TUTOR10
CYC2020177,2020,30,2021-04-23,Leadership,Present,2,TUTOR09
CYC2020177,2020,31,2021-04-30,College Planning,Present,2,TUTOR09
CYC2020177,2020,32,2021-05-07,Tutoring,Excused,0,TUTOR04
CYC2020177,2020,33,2021-05-14,Leadership,Present,2,TUTOR02
CYC2020177,2020,34,2021-05-21,Study Skills,Present,2,TUTOR05
CYC2020177,2020,35,2021-05-28,College Planning,Present,2,TUTOR02
CYC2020178,2020,1,2020-08-23,Career Exploration,Absent,0,TUTOR06
CYC2020178,2020,2,2020-08-30,Financial Literacy,Present,2,TUTOR07
CYC2020178,2020,3,2020-09-06,Financial Literacy,Absent,0,TUTOR12
CYC2020178,2020,4,2020-09-13,Financial Literacy,Present,2.5,TUTOR11
CYC2020178,2020,5,2020-09-20,Leadership,Absent,0,TUTOR01
CYC2020178,2020,6,2020-09-27,College Planning,Present,2.5,TUTOR09
CYC2020178,2020,7,2020-10-04,Leadership,Present,2,TUTOR02
CYC2020178,2020,8,2020-10-11,Test Prep,Present,2,TUTOR08
CYC2020178,2020,9,2020-10-18,Career Exploration,Present,3,TUTOR06
CYC2020178,2020,10,2020-10-25,Career Exploration,Present,2,TUTOR12
CYC2020178,2020,11,2020-11-01,Career Exploration,Present,1.5,TUTOR09
CYC2020178,2020,12,2020-11-08,Financial Literacy,Present,2,TUTOR03
CYC2020178,2020,13,2020-11-15,Tutoring,Present,2,TUTOR03
CYC2020178,2020,14,2020-11-22,Test Prep,Present,3,TUTOR09
CYC2020178,2020,15,2020-11-29,Leadership,Present,2,TUTOR05
CYC2020178,2020,16,2020-12-06,Test Prep,Present,3,TUTOR01
CYC2020178,2020,17,2020-12-13,Tutoring,Present,2,TUTOR08
CYC2020178,2020,18,2020-12-20,Study Skills,Present,2,TUTOR05
CYC2020178,2020,19,2020-12-27,Tutoring,Present,2.5,TUTOR02
CYC2020178,2020,20,2021-01-03,Tutoring,Present,1.5,TUTOR06
CYC2020178,2020,21,2021-01-10,Financial Literacy,Present,1.5,TUTOR10
CYC2020178,2020,22,2021-01-17,College Planning,Present,2,TUTOR06
CYC2020178,2020,23,2021-01-24,Leadership,Present,2,TUTOR12
CYC2020178,2020,24,2021-01-31,Financial Literacy,Absent,0,TUTOR09
CYC2020178,2020,25,2021-02-07,Leadership,Present,2.5,TUTOR12
CYC2020178,2020,26,2021-02-14,College Planning,Present,2,TUTOR01
CYC2020178,2020,27,2021-02-21,Study Skills,Absent,0,TUTOR02
CYC2020178,2020,28,2021-02-28,Financial Literacy,Present,3,TUTOR03
CYC2020178,2020,29,2021-03-07,Test Prep,Absent,0,TUTOR03
CYC2020178,2020,30,2021-03-14,Leadership,Present,3,TUTOR06
CYC2020178,2020,31,2021-03-21,Financial Literacy,Present,2,TUTOR06
CYC2020178,2020,32,2021-03-28,Test Prep,Present,2.5,TUTOR12
CYC2020178,2020,33,2021-04-04,Leadership,Absent,0,TUTOR12
CYC2020178,2020,34,2021-04-11,Study Skills,Present,2.5,TUTOR04
CYC2020178,2020,35,2021-04-18,College Planning,Present,2.5,TUTOR01
CYC2020179,2020,1,2020-09-09,Financial Literacy,Present,2,TUTOR08
CYC2020179,2020,2,2020-09-16,Financial Literacy,Present,1.5,TUTOR04
CYC2020179,2020,3,2020-09-23,Leadership,Present,2,TUTOR12
CYC2020179,2020,4,2020-09-30,Leadership,Present,1.5,TUTOR04
CYC2020179,2020,5,2020-10-07,College Planning,Present,2,TUTOR02
CYC2020179,2020,6,2020-10-14,Tutoring,Present,2.5,TUTOR07
CYC2020179,2020,7,2020-10-21,Leadership,Present,3,TUTOR04
CYC2020179,2020,8,2020-10-28,College Planning,Absent,0,TUTOR08
CYC2020179,2020,9,2020-11-04,Test Prep,Present,2.5,TUTOR04
CYC2020179,2020,10,2020-11-11,Leadership,Present,2.5,TUTOR06
CYC2020179,2020,11,2020-11-18,Leadership,Absent,0,TUTOR02
CYC2020179,2020,12,2020-11-25,Test Prep,Present,2.5,TUTOR06
CYC2020179,2020,13,2020-12-02,Career Exploration,Present,2,TUTOR06
CYC2020179,2020,14,2020-12-09,Career Exploration,Present,2,TUTOR06
CYC2020179,2020,15,2020-12-16,Tutoring,Present,1.5,TUTOR07
CYC2020179,2020,16,2020-12-23,Leadership,Present,2.5,TUTOR07
CYC2020179,2020,17,2020-12-30,College Planning,Absent,0,TUTOR08
CYC2020179,2020,18,2021-01-06,Test Prep,Absent,0,TUTOR08
CYC2020179,2020,19,2021-01-13,Study Skills,Present,2.5,TUTOR10
CYC2020179,2020,20,2021-01-20,Study Skills,Present,2.5,TUTOR11
CYC2020179,2020,21,2021-01-27,Study Skills,Present,2.5,TUTOR09
CYC2020179,2020,22,2021-02-03,Leadership,Present,1.5,TUTOR07
CYC2020179,2020,23,2021-02-10,Study Skills,Present,3,TUTOR07
CYC2020179,2020,24,2021-02-17,Study Skills,Present,2,TUTOR10
CYC2020179,2020,25,2021-02-24,College Planning,Present,2,TUTOR04
CYC2020179,2020,26,2021-03-03,College Planning,Present,1.5,TUTOR10
CYC2020179,2020,27,2021-03-10,Leadership,Present,2,TUTOR05
CYC2020179,2020,28,2021-03-17,Leadership,Excused,0,TUTOR07
CYC2020179,2020,29,2021-03-24,Tutoring,Present,2,TUTOR06
CYC2020179,2020,30,2021-03-31,Financial Literacy,Present,2.5,TUTOR07
CYC2020179,2020,31,2021-04-07,College Planning,Absent,0,TUTOR12
CYC2020179,2020,32,2021-04-14,Leadership,Present,3,TUTOR06
CYC2020180,2020,1,2020-09-10,Tutoring,Present,2,TUTOR02
CYC2020180,2020,2,2020-09-17,College Planning,Present,2.5,TUTOR07
CYC2020180,2020,3,2020-09-24,Test Prep,Absent,0,TUTOR03
CYC2020180,2020,4,2020-10-01,Study Skills,Present,2,TUTOR08
CYC2020180,2020,5,2020-10-08,Career Exploration,Present,1.5,TUTOR01
CYC2020180,2020,6,2020-10-15,Career Exploration,Absent,0,TUTOR06
CYC2020180,2020,7,2020-10-22,College Planning,Present,2,TUTOR04
CYC2020180,2020,8,2020-10-29,Test Prep,Present,2,TUTOR12
CYC2020180,2020,9,2020-11-05,Test Prep,Present,2.5,TUTOR11
CYC2020180,2020,10,2020-11-12,Leadership,Present,2,TUTOR12
CYC2020180,2020,11,2020-11-19,Study Skills,Present,2.5,TUTOR02
CYC2020180,2020,12,2020-11-26,Financial Literacy,Present,2.5,TUTOR12
CYC2020180,2020,13,2020-12-03,College Planning,Present,2.5,TUTOR06
CYC2020180,2020,14,2020-12-10,Test Prep,Present,2,TUTOR10
CYC2020180,2020,15,2020-12-17,College Planning,Excused,0,TUTOR08
CYC2020180,2020,16,2020-12-24,Test Prep,Present,2,TUTOR08
CYC2020180,2020,17,2020-12-31,Leadership,Present,2,TUTOR08
CYC2020180,2020,18,2021-01-07,Financial Literacy,Present,2.5,TUTOR11
CYC2020180,2020,19,2021-01-14,Study Skills,Absent,0,TUTOR01
CYC2020180,2020,20,2021-01-21,Study Skills,Absent,0,TUTOR05
CYC2020180,2020,21,2021-01-28,Leadership,Present,2,TUTOR02
CYC2020180,2020,22,2021-02-04,Leadership,Present,1.5,TUTOR11
CYC2020180,2020,23,2021-02-11,Financial Literacy,Absent,0,TUTOR07
CYC2020180,2020,24,2021-02-18,Tutoring,Absent,0,TUTOR11
CYC2020180,2020,25,2021-02-25,Career Exploration,Absent,0,TUTOR01
CYC2020180,2020,26,2021-03-04,College Planning,Absent,0,TUTOR10
CYC2020180,2020,27,2021-03-11,Leadership,Present,2,TUTOR06
CYC2020180,2020,28,2021-03-18,Career Exploration,Present,2.5,TUTOR11
CYC2020180,2020,29,2021-03-25,Financial Literacy,Excused,0,TUTOR09
CYC2020180,2020,30,2021-04-01,College Planning,Present,2.5,TUTOR02
CYC2020180,2020,31,2021-04-08,Study Skills,Absent,0,TUTOR12
CYC2020180,2020,32,2021-04-15,Career Exploration,Present,2,TUTOR02
CYC2020180,2020,33,2021-04-22,Career Exploration,Present,2,TUTOR11
CYC2020180,2020,34,2021-04-29,Tutoring,Present,2.5,TUTOR01
CYC2020181,2020,1,2020-10-01,Study Skills,Absent,0,TUTOR05
CYC2020181,2020,2,2020-10-08,Study Skills,Present,2.5,TUTOR10
CYC2020181,2020,3,2020-10-15,College Planning,Present,3,TUTOR01
CYC2020181,2020,4,2020-10-22,Financial Literacy,Present,2,TUTOR02
CYC2020181,2020,5,2020-10-29,Tutoring,Absent,0,TUTOR11
CYC2020181,2020,6,2020-11-05,Leadership,Present,1.5,TUTOR11
CYC2020181,2020,7,2020-11-12,Tutoring,Present,2,TUTOR07
CYC2020181,2020,8,2020-11-19,Test Prep,Absent,0,TUTOR12
CYC2020181,2020,9,2020-11-26,College Planning,Absent,0,TUTOR03
CYC2020181,2020,10,2020-12-03,Test Prep,Absent,0,TUTOR03
CYC2020181,2020,11,2020-12-10,Test Prep,Present,2.5,TUTOR10
CYC2020181,2020,12,2020-12-17,Career Exploration,Absent,0,TUTOR05
CYC2020181,2020,13,2020-12-24,Leadership,Present,2,TUTOR05
CYC2020181,2020,14,2020-12-31,Tutoring,Present,2.5,TUTOR10
CYC2020181,2020,15,2021-01-07,Tutoring,Present,1.5,TUTOR12
CYC2020181,2020,16,2021-01-14,Study Skills,Present,2.5,TUTOR06
CYC2020181,2020,17,2021-01-21,Tutoring,Excused,0,TUTOR10
CYC2020181,2020,18,2021-01-28,Tutoring,Absent,0,TUTOR07
CYC2020181,2020,19,2021-02-04,Career Exploration,Present,1.5,TUTOR09
CYC2020181,2020,20,2021-02-11,Study Skills,Absent,0,TUTOR11
CYC2020181,2020,21,2021-02-18,Career Exploration,Present,2,TUTOR11
CYC2020181,2020,22,2021-02-25,Tutoring,Absent,0,TUTOR10
CYC2020181,2020,23,2021-03-04,Career Exploration,Present,2,TUTOR10
CYC2020181,2020,24,2021-03-11,College Planning,Present,2,TUTOR12
CYC2020181,2020,25,2021-03-18,College Planning,Present,2.5,TUTOR10
CYC2020181,2020,26,2021-03-25,Financial Literacy,Excused,0,TUTOR10
CYC2020181,2020,27,2021-04-01,Leadership,Present,2,TUTOR11
CYC2020181,2020,28,2021-04-08,Test Prep,Present,2.5,TUTOR10
CYC2020181,2020,29,2021-04-15,Study Skills,Present,2,TUTOR08
CYC2020181,2020,30,2021-04-22,Study Skills,Present,2.5,TUTOR10
CYC2020181,2020,31,2021-04-29,College Planning,Present,2,TUTOR11
CYC2020181,2020,32,2021-05-06,Financial Literacy,Present,2.5,TUTOR05
CYC2020181,2020,33,2021-05-13,Leadership,Present,1.5,TUTOR07
CYC2020181,2020,34,2021-05-20,Financial Literacy,Present,1.5,TUTOR04
CYC2020182,2020,1,2020-09-25,College Planning,Absent,0,TUTOR12
CYC2020182,2020,2,2020-10-02,College Planning,Absent,0,TUTOR11
CYC2020182,2020,3,2020-10-09,Financial Literacy,Absent,0,TUTOR08
CYC2020182,2020,4,2020-10-16,Career Exploration,Present,3,TUTOR05
CYC2020182,2020,5,2020-10-23,Leadership,Present,2.5,TUTOR02
CYC2020182,2020,6,2020-10-30,College Planning,Present,2,TUTOR08
CYC2020182,2020,7,2020-11-06,Tutoring,Present,1.5,TUTOR06
CYC2020182,2020,8,2020-11-13,Financial Literacy,Present,2,TUTOR03
CYC2020182,2020,9,2020-11-20,Financial Literacy,Present,2.5,TUTOR04
CYC2020182,2020,10,2020-11-27,Career Exploration,Present,2,TUTOR06
CYC2020182,2020,11,2020-12-04,Study Skills,Present,2,TUTOR03
CYC2020182,2020,12,2020-12-11,Test Prep,Absent,0,TUTOR05
CYC2020182,2020,13,2020-12-18,Test Prep,Absent,0,TUTOR12
CYC2020182,2020,14,2020-12-25,Study Skills,Present,2,TUTOR05
CYC2020182,2020,15,2021-01-01,Test Prep,Present,1.5,TUTOR08
CYC2020182,2020,16,2021-01-08,Test Prep,Present,2.5,TUTOR05
CYC2020182,2020,17,2021-01-15,College Planning,Present,2,TUTOR03
CYC2020182,2020,18,2021-01-22,Study Skills,Present,2,TUTOR05
CYC2020182,2020,19,2021-01-29,Test Prep,Present,2.5,TUTOR08
CYC2020182,2020,20,2021-02-05,College Planning,Present,2.5,TUTOR05
CYC2020182,2020,21,2021-02-12,College Planning,Absent,0,TUTOR08
CYC2020182,2020,22,2021-02-19,Study Skills,Excused,0,TUTOR06
CYC2020182,2020,23,2021-02-26,Study Skills,Present,1.5,TUTOR08
CYC2020182,2020,24,2021-03-05,Study Skills,Present,2.5,TUTOR11
CYC2020182,2020,25,2021-03-12,Test Prep,Present,3,TUTOR10
CYC2020182,2020,26,2021-03-19,Leadership,Excused,0,TUTOR02
CYC2020182,2020,27,2021-03-26,Tutoring,Present,1.5,TUTOR07
CYC2020182,2020,28,2021-04-02,Tutoring,Present,2,TUTOR07
CYC2020182,2020,29,2021-04-09,Test Prep,Excused,0,TUTOR02
CYC2020182,2020,30,2021-04-16,Test Prep,Present,2,TUTOR06
CYC2020182,2020,31,2021-04-23,Study Skills,Present,2.5,TUTOR06
CYC2020182,2020,32,2021-04-30,Financial Literacy,Present,2.5,TUTOR02
CYC2020182,2020,33,2021-05-07,College Planning,Present,1.5,TUTOR03
CYC2020182,2020,34,2021-05-14,Tutoring,Present,2,TUTOR08
CYC2020182,2020,35,2021-05-21,Career Exploration,Present,1.5,TUTOR06
CYC2020183,2020,1,2020-09-08,Test Prep,Absent,0,TUTOR04
CYC2020183,2020,2,2020-09-15,Leadership,Absent,0,TUTOR10
CYC2020183,2020,3,2020-09-22,Financial Literacy,Present,2,TUTOR04
CYC2020183,2020,4,2020-09-29,Test Prep,Present,1.5,TUTOR10
CYC2020183,2020,5,2020-10-06,Career Exploration,Present,2,TUTOR10
CYC2020183,2020,6,2020-10-13,Financial Literacy,Present,2.5,TUTOR02
CYC2020183,2020,7,2020-10-20,Test Prep,Present,2,TUTOR01
CYC2020183,2020,8,2020-10-27,Study Skills,Present,3,TUTOR09
CYC2020183,2020,9,2020-11-03,Financial Literacy,Present,2.5,TUTOR10
CYC2020183,2020,10,2020-11-10,Tutoring,Present,2.5,TUTOR01
CYC2020183,2020,11,2020-11-17,Tutoring,Absent,0,TUTOR10
CYC2020183,2020,12,2020-11-24,College Planning,Present,2.5,TUTOR06
CYC2020183,2020,13,2020-12-01,Tutoring,Present,2.5,TUTOR01
CYC2020183,2020,14,2020-12-08,Tutoring,Present,2.5,TUTOR09
CYC2020183,2020,15,2020-12-15,Leadership,Present,2.5,TUTOR11
CYC2020183,2020,16,2020-12-22,Career Exploration,Present,2,TUTOR02
CYC2020183,2020,17,2020-12-29,Study Skills,Absent,0,TUTOR10
CYC2020183,2020,18,2021-01-05,Financial Literacy,Present,1.5,TUTOR12
CYC2020183,2020,19,2021-01-12,Study Skills,Present,1.5,TUTOR11
CYC2020183,2020,20,2021-01-19,Test Prep,Present,1.5,TUTOR03
CYC2020183,2020,21,2021-01-26,Study Skills,Present,2.5,TUTOR09
CYC2020183,2020,22,2021-02-02,College Planning,Absent,0,TUTOR10
CYC2020183,2020,23,2021-02-09,Test Prep,Present,1.5,TUTOR01
CYC2020183,2020,24,2021-02-16,Leadership,Present,3,TUTOR12
CYC2020183,2020,25,2021-02-23,Career Exploration,Present,2,TUTOR03
CYC2020183,2020,26,2021-03-02,Study Skills,Absent,0,TUTOR01
CYC2020183,2020,27,2021-03-09,Test Prep,Present,2,TUTOR03
CYC2020183,2020,28,2021-03-16,Test Prep,Present,1.5,TUTOR08
CYC2020183,2020,29,2021-03-23,Career Exploration,Present,1.5,TUTOR07
CYC2020183,2020,30,2021-03-30,Test Prep,Absent,0,TUTOR10
CYC2020183,2020,31,2021-04-06,Test Prep,Absent,0,TUTOR10
CYC2020183,2020,32,2021-04-13,Career Exploration,Present,2,TUTOR02
CYC2020183,2020,33,2021-04-20,College Planning,Present,1.5,TUTOR10
CYC2020183,2020,34,2021-04-27,Leadership,Excused,0,TUTOR03
CYC2020183,2020,35,2021-05-04,Financial Literacy,Present,3,TUTOR01
CYC2020183,2020,36,2021-05-11,Leadership,Present,2,TUTOR03
CYC2020184,2020,1,2020-09-12,Leadership,Present,2,TUTOR04
CYC2020184,2020,2,2020-09-19,College Planning,Absent,0,TUTOR12
CYC2020184,2020,3,2020-09-26,Leadership,Present,2.5,TUTOR02
CYC2020184,2020,4,2020-10-03,Financial Literacy,Present,2,TUTOR01
CYC2020184,2020,5,2020-10-10,Leadership,Present,2.5,TUTOR10
CYC2020184,2020,6,2020-10-17,Leadership,Present,2.5,TUTOR05
