participant_id,cohort_year,survey_date,age_at_enrollment,grade_level,race_ethnicity,gender,high_school,title_1_school,family_income_range,household_size,first_generation_college,program_track,transportation_barrier,childcare_needs,act_composite_pre,act_english_pre,act_math_pre,act_reading_pre,act_science_pre,sat_total_pre,sat_math_pre,sat_verbal_pre,gpa_pre,college_readiness_self_rating,study_hours_per_week,career_confidence_rating,academic_support_at_home,technology_access,post_secondary_plan
CYC2022203,2022,2022-09-07,15,10th,Black or African American,Female,Vance High School,Yes,"$80,000-$99,999",4,No,Intensive Support,No,Yes,21,19,17,19,21,1060,480,580,3.23,8,12,3,None,Good access,Work
CYC2022204,2022,2022-09-05,17,12th,Black or African American,Male,Providence High School,Yes,"Under $25,000",3,Yes,College Prep,No,Yes,23,25,22,21,23,1140,620,520,2.49,10,6,5,Limited,No reliable access,Trade school
CYC2022205,2022,2022-09-22,16,10th,Black or African American,Male,East Mecklenburg High School,Yes,"Under $25,000",4,Yes,College Prep,No,No,14,17,12,12,15,660,320,340,1.97,4,11,1,None,Limited access,Community college
CYC2022206,2022,2022-10-02,17,11th,Hispanic/Latino,Female,Butler High School,Yes,"$25,000-$39,999",2,No,College Prep,No,No,23,23,25,21,24,1270,670,600,1.94,3,0,3,None,Limited access,Undecided
CYC2022207,2022,2022-09-07,16,11th,Black or African American,Female,Rocky River High School,Yes,"$25,000-$39,999",5,No,Dual Track,No,No,15,18,15,19,13,850,450,400,1.41,8,10,2,None,Good access,Work
CYC2023001,2023,2023-09-29,16,11th,Black or African American,Female,Ardrey Kell High School,No,"$40,000-$59,999",5,No,College Prep,No,N/A,25,28,25,25,23,1090,510,580,3.61,9,10,4,Moderate,No reliable access,4-year college
CYC2023002,2023,2023-09-26,17,11th,Hispanic/Latino,Female,Garinger High School,Yes,"$40,000-$59,999",5,No,College Prep,No,No,20,18,20,21,19,980,510,470,3.67,1,14,9,None,Limited access,Undecided
CYC2023003,2023,2023-09-27,18,12th,Black or African American,Female,Mallard Creek High School,No,"$40,000-$59,999",2,Yes,Career Readiness,Yes,No,17,20,19,19,15,1070,550,520,2.22,5,0,2,Moderate,Limited access,Military
CYC2023004,2023,2023-09-21,17,11th,Hispanic/Latino,Female,Ardrey Kell High School,No,"$100,000+",3,Yes,Intensive Support,No,No,19,21,19,21,18,1150,550,600,1,1,7,1,Limited,Limited access,Community college
CYC2023005,2023,2023-09-19,15,10th,Black or African American,Female,Mallard Creek High School,No,"$40,000-$59,999",3,Yes,College Prep,No,No,24,27,22,27,23,1010,520,490,3.97,7,11,4,Moderate,Good access,4-year college
CYC2023006,2023,2023-10-04,14,9th,Black or African American,Male,Hopewell High School,Yes,"Under $25,000",5,No,College Prep,No,Yes,23,23,24,23,22,400,200,200,2.34,1,6,6,None,No reliable access,Community college
CYC2023007,2023,2023-10-16,18,12th,Black or African American,Male,East Mecklenburg High School,No,"$25,000-$39,999",4,No,Dual Track,No,No,15,17,16,17,15,920,500,420,2.8,3,14,2,Limited,Limited access,Work
CYC2023008,2023,2023-10-05,17,12th,Hispanic/Latino,Female,Mallard Creek High School,No,"$25,000-$39,999",3,No,College Prep,Yes,No,16,19,14,15,14,1080,590,490,1.54,10,8,5,Moderate,No reliable access,4-year college
CYC2023009,2023,2023-09-05,16,11th,Multiracial,Male,Providence High School,Yes,"Under $25,000",6,Yes,Career Readiness,No,No,14,13,16,13,16,740,370,370,3.41,9,13,3,Strong,Good access,Community college
CYC2023010,2023,2023-10-16,16,11th,Hispanic/Latino,Female,Ardrey Kell High School,No,"$25,000-$39,999",3,Yes,College Prep,Yes,Yes,17,18,17,20,16,950,480,470,2.84,7,7,8,Limited,Good access,Undecided
CYC2023011,2023,2023-09-19,15,9th,Other,Male,Independence High School,No,"Under $25,000",5,Yes,College Prep,No,N/A,18,21,17,16,19,760,360,400,2.56,2,9,1,Moderate,No reliable access,Community college
CYC2023012,2023,2023-09-10,17,11th,Black or African American,Female,Mallard Creek High School,Yes,"Under $25,000",1,Yes,Career Readiness,No,No,21,24,19,19,22,1280,630,650,1.53,9,13,4,Limited,No reliable access,Trade school
CYC2023013,2023,2023-10-19,17,12th,Hispanic/Latino,Male,Providence High School,Yes,"$25,000-$39,999",4,No,College Prep,Yes,No,12,10,11,14,13,840,380,460,3.57,2,8,5,Limited,Good access,4-year college
CYC2023014,2023,2023-09-05,18,12th,Black or African American,Male,Charlotte Catholic High School,Yes,"$40,000-$59,999",3,No,Intensive Support,No,No,17,16,15,15,17,860,460,400,2.95,1,11,6,Moderate,Limited access,Community college
CYC2023015,2023,2023-09-27,15,10th,White,Male,East Mecklenburg High School,Yes,"$60,000-$79,999",3,Yes,Intensive Support,No,No,21,23,20,21,22,1050,540,510,3.6,8,9,2,Limited,Limited access,4-year college
CYC2023016,2023,2023-10-01,17,12th,Black or African American,Male,Providence High School,Yes,"$60,000-$79,999",3,Yes,College Prep,No,N/A,21,23,21,21,21,1320,630,690,2.94,3,1,1,Strong,Good access,Community college
CYC2023017,2023,2023-10-05,18,12th,Hispanic/Latino,Male,Garinger High School,Yes,"$80,000-$99,999",2,Yes,College Prep,Yes,N/A,17,19,17,16,18,1110,600,510,1.77,5,4,2,Limited,No reliable access,4-year college
CYC2023018,2023,2023-09-07,17,12th,Multiracial,Female,Ardrey Kell High School,Yes,"Under $25,000",6,Yes,College Prep,No,N/A,26,25,25,24,24,860,400,460,3.89,4,8,1,Limited,Limited access,4-year college
CYC2023019,2023,2023-10-14,15,10th,Black or African American,Male,Mallard Creek High School,Yes,"$25,000-$39,999",5,Yes,College Prep,No,Yes,16,17,12,17,19,730,350,380,2.32,5,13,7,None,Limited access,Trade school
CYC2023020,2023,2023-10-21,14,9th,Black or African American,Female,Ardrey Kell High School,Yes,"$40,000-$59,999",5,Unknown,College Prep,No,No,21,21,21,23,20,870,440,430,2.66,1,0,4,Moderate,Limited access,Community college
CYC2023021,2023,2023-09-19,15,9th,Black or African American,Female,Ardrey Kell High School,No,"$40,000-$59,999",3,Yes,Career Readiness,No,No,21,19,19,20,22,830,400,430,2.42,3,4,7,Limited,Good access,Community college
CYC2023022,2023,2023-09-08,16,10th,Black or African American,Male,Harding University High School,No,"Under $25,000",4,Yes,College Prep,No,Yes,17,15,19,20,19,690,340,350,3.3,3,5,2,Moderate,Limited access,Community college
CYC2023023,2023,2023-09-03,14,9th,Hispanic/Latino,Male,Garinger High School,Yes,"$40,000-$59,999",3,No,Career Readiness,No,No,22,20,24,20,22,1230,590,640,1,3,16,1,Limited,Limited access,Trade school
CYC2023024,2023,2023-08-28,17,11th,Asian,Male,North Mecklenburg High School,Yes,"$40,000-$59,999",3,No,Intensive Support,Yes,N/A,19,20,16,21,22,1010,550,460,1.54,3,1,1,Moderate,No reliable access,4-year college
CYC2023025,2023,2023-09-01,17,12th,Black or African American,Female,Charlotte Catholic High School,Yes,"$40,000-$59,999",2,Yes,College Prep,Yes,Yes,31,28,27,32,33,690,380,310,2.91,8,3,8,Moderate,Good access,4-year college
CYC2023026,2023,2023-08-23,16,11th,Hispanic/Latino,Female,Providence High School,Yes,"$40,000-$59,999",1,Yes,Career Readiness,No,No,21,18,20,23,24,860,460,400,2.7,1,7,6,Limited,Good access,4-year college
CYC2023027,2023,2023-10-07,18,12th,White,Female,Hopewell High School,No,"$60,000-$79,999",5,No,Dual Track,No,No,15,13,15,17,18,1120,530,590,1.41,3,12,3,None,Good access,4-year college
CYC2023028,2023,2023-09-06,17,12th,Black or African American,Female,Julius Chambers High School,Yes,"$40,000-$59,999",1,No,College Prep,No,No,17,15,14,17,18,1100,580,520,2.88,6,0,6,Strong,Limited access,Work
CYC2023029,2023,2023-09-10,17,11th,Black or African American,Male,Harding University High School,Yes,"Under $25,000",1,Yes,Dual Track,No,No,10,11,10,10,10,1390,670,720,1.75,7,2,6,Limited,Limited access,Trade school
CYC2023030,2023,2023-08-31,18,12th,Black or African American,Female,Providence High School,No,"Under $25,000",2,Yes,College Prep,No,N/A,18,21,19,16,20,810,420,390,2.93,8,10,5,Limited,Good access,4-year college
CYC2023031,2023,2023-10-06,18,12th,Black or African American,Male,East Mecklenburg High School,Yes,"Under $25,000",5,Yes,Intensive Support,Yes,N/A,19,17,18,18,21,1040,470,570,3.95,7,1,10,Moderate,No reliable access,Undecided
CYC2023032,2023,2023-08-25,16,10th,White,Female,Independence High School,Yes,"Under $25,000",6,Yes,Career Readiness,Yes,No,25,23,24,28,27,1200,550,650,2.93,2,6,5,Limited,Limited access,4-year college
CYC2023033,2023,2023-10-09,18,12th,White,Female,Providence High School,Yes,"$100,000+",2,Yes,College Prep,Yes,No,24,23,21,27,22,1410,680,730,1.61,6,12,5,Strong,Good access,4-year college
CYC2023034,2023,2023-09-13,17,12th,Hispanic/Latino,Female,Olympic High School,No,"Under $25,000",6,No,College Prep,No,No,19,20,15,21,16,890,450,440,2.78,4,18,4,Limited,No reliable access,Community college
CYC2023035,2023,2023-09-18,17,12th,Hispanic/Latino,Female,Hopewell High School,No,"$25,000-$39,999",5,No,Career Readiness,No,No,23,25,22,25,24,850,430,420,2.33,3,8,6,Moderate,Limited access,4-year college
CYC2023036,2023,2023-10-13,15,10th,Asian,Male,South Mecklenburg High School,Yes,"$100,000+",3,No,College Prep,No,No,17,14,14,18,19,820,430,390,2.9,9,8,2,Limited,Limited access,4-year college
CYC2023037,2023,2023-09-29,17,11th,Black or African American,Male,Mallard Creek High School,No,"Under $25,000",1,Yes,Dual Track,No,N/A,17,19,16,18,19,1090,490,600,1.93,10,17,1,Strong,No reliable access,4-year college
CYC2023038,2023,2023-10-08,16,11th,Black or African American,Male,Myers Park High School,No,"$60,000-$79,999",6,Yes,College Prep,Yes,N/A,15,18,14,17,13,1100,540,560,1.98,7,10,4,Limited,Limited access,4-year college
CYC2023039,2023,2023-10-25,14,9th,Black or African American,Female,Olympic High School,Yes,"Under $25,000",7,Yes,College Prep,Yes,No,26,26,25,26,26,690,330,360,1.52,2,10,5,Limited,No reliable access,Undecided
CYC2023040,2023,2023-10-14,18,12th,Black or African American,Female,Independence High School,Yes,"Under $25,000",5,Yes,College Prep,Yes,N/A,16,17,12,19,13,1120,550,570,1.45,8,15,6,Limited,Good access,4-year college
CYC2023041,2023,2023-10-15,18,12th,Black or African American,Male,West Charlotte High School,No,"$40,000-$59,999",4,Yes,Dual Track,Yes,No,14,15,15,15,16,1240,620,620,2.95,6,3,5,Moderate,Limited access,Work
CYC2023042,2023,2023-10-02,16,11th,Black or African American,Female,Harding University High School,Yes,"Under $25,000",1,Yes,Dual Track,No,No,19,18,19,23,21,630,300,330,3.95,1,15,3,Moderate,Limited access,Military
CYC2023043,2023,2023-08-23,16,11th,Multiracial,Female,Rocky River High School,No,"$40,000-$59,999",5,Yes,College Prep,No,No,22,19,20,22,24,770,420,350,1.86,8,2,3,Strong,Limited access,4-year college
CYC2023044,2023,2023-08-27,18,12th,Asian,Female,North Mecklenburg High School,Yes,"$80,000-$99,999",5,No,College Prep,Yes,No,19,22,15,17,17,1100,520,580,1.87,2,5,2,Moderate,No reliable access,Trade school
CYC2023045,2023,2023-10-06,16,11th,White,Female,Harding University High School,No,"$25,000-$39,999",5,Yes,Career Readiness,No,Yes,22,25,23,23,24,810,410,400,3.09,3,12,5,Moderate,Limited access,Undecided
CYC2023046,2023,2023-09-05,16,11th,Multiracial,Male,South Mecklenburg High School,Yes,"Under $25,000",1,Yes,Intensive Support,Yes,Yes,14,13,10,15,15,660,350,310,2.8,7,0,1,Limited,Good access,4-year college
CYC2023047,2023,2023-08-18,15,10th,White,Female,Providence High School,No,"Under $25,000",5,Yes,College Prep,No,Yes,10,12,10,12,11,1250,580,670,3.42,7,13,6,Limited,Good access,Work
CYC2023048,2023,2023-09-26,16,11th,White,Female,Rocky River High School,No,"$25,000-$39,999",8,Yes,Dual Track,Yes,No,15,12,12,15,16,1150,590,560,2.52,6,6,5,Strong,Limited access,Work
CYC2023049,2023,2023-09-09,18,12th,Native American,Female,Harding University High School,Yes,"Under $25,000",1,Yes,College Prep,No,No,11,9,8,10,13,440,210,230,3.03,3,10,1,Moderate,Good access,Work
CYC2023050,2023,2023-10-05,16,11th,Black or African American,Female,Charlotte Catholic High School,Yes,"Under $25,000",4,Yes,College Prep,No,No,27,30,24,30,30,1060,530,530,2.67,8,3,5,Moderate,Limited access,Trade school
CYC2023051,2023,2023-10-01,18,12th,Black or African American,Female,Ardrey Kell High School,Yes,"$40,000-$59,999",4,Yes,Intensive Support,Yes,No,17,20,14,18,14,810,400,410,2.59,10,4,3,Limited,No reliable access,4-year college
CYC2023052,2023,2023-09-10,18,12th,Hispanic/Latino,Male,Independence High School,Yes,"$100,000+",3,Yes,College Prep,No,No,14,17,10,17,11,550,270,280,2.46,8,9,2,Strong,Limited access,Community college
CYC2023053,2023,2023-09-29,14,9th,Hispanic/Latino,Male,Julius Chambers High School,No,"$25,000-$39,999",2,Yes,Intensive Support,Yes,No,10,11,12,11,13,980,450,530,4,6,11,2,Limited,Limited access,Community college
CYC2023054,2023,2023-09-15,16,11th,Asian,Male,East Mecklenburg High School,No,"Under $25,000",1,Yes,College Prep,No,No,15,13,15,14,16,780,390,390,2.91,2,10,2,Moderate,Good access,Community college
CYC2023055,2023,2023-09-27,16,11th,Black or African American,Female,Vance High School,Yes,"$80,000-$99,999",2,Yes,Dual Track,No,Yes,18,16,15,16,17,1200,620,580,1.68,10,7,8,Moderate,No reliable access,4-year college
CYC2023056,2023,2023-09-19,18,12th,Hispanic/Latino,Male,Hopewell High School,Yes,"$25,000-$39,999",2,Yes,College Prep,No,No,20,18,19,22,20,1060,540,520,1.66,1,1,1,Moderate,Limited access,Community college
CYC2023057,2023,2023-10-09,16,11th,White,Male,Rocky River High School,No,"$25,000-$39,999",2,No,College Prep,No,No,18,20,18,18,16,1410,650,760,2.95,2,8,4,None,Good access,4-year college
CYC2023058,2023,2023-10-05,15,10th,Black or African American,Female,Independence High School,No,"$40,000-$59,999",3,No,Dual Track,No,No,10,10,6,12,7,1040,530,510,3.61,4,7,2,Limited,No reliable access,4-year college
CYC2023059,2023,2023-10-04,16,10th,White,Female,North Mecklenburg High School,Yes,"$60,000-$79,999",4,Yes,Dual Track,Yes,No,27,27,27,26,27,990,510,480,2.95,9,7,4,Limited,No reliable access,Trade school
CYC2023060,2023,2023-10-01,17,11th,Other,Female,Garinger High School,No,"Under $25,000",3,No,Dual Track,Yes,No,15,15,16,14,14,1090,550,540,1.82,10,9,6,Moderate,Good access,Community college
CYC2023061,2023,2023-09-24,16,11th,Black or African American,Female,Butler High School,Yes,"Under $25,000",2,No,College Prep,No,Yes,19,21,21,20,16,950,510,440,2.82,4,4,4,Limited,Good access,Trade school
CYC2023062,2023,2023-09-30,15,10th,White,Female,South Mecklenburg High School,No,"Under $25,000",3,Unknown,Dual Track,No,Yes,15,16,14,17,17,810,390,420,2.84,7,7,3,Strong,Limited access,4-year college
CYC2023063,2023,2023-09-20,18,12th,Hispanic/Latino,Female,Harding University High School,Yes,"$40,000-$59,999",2,No,Career Readiness,No,No,18,20,20,17,20,1090,570,520,3.97,7,5,3,Limited,Good access,4-year college
CYC2023064,2023,2023-10-01,18,12th,Black or African American,Female,Ardrey Kell High School,No,"$40,000-$59,999",3,Yes,Dual Track,Yes,No,12,11,10,14,10,930,420,510,1.48,8,1,1,Limited,Limited access,Community college
CYC2023065,2023,2023-10-20,18,12th,Black or African American,Male,Garinger High School,No,"$60,000-$79,999",3,Yes,Dual Track,No,N/A,21,20,18,23,21,880,400,480,2.5,8,5,4,Strong,Limited access,Community college
CYC2023066,2023,2023-09-12,15,9th,White,Male,Julius Chambers High School,Yes,"$25,000-$39,999",4,Yes,College Prep,No,No,15,13,15,17,15,1030,460,570,1,5,6,7,Limited,Limited access,4-year college
CYC2023067,2023,2023-10-18,18,12th,Asian,Male,Charlotte Catholic High School,Yes,"$25,000-$39,999",1,Yes,Intensive Support,No,No,18,20,17,20,19,990,450,540,1.37,1,9,5,Limited,Good access,4-year college
CYC2023068,2023,2023-10-10,16,11th,Black or African American,Female,Rocky River High School,Yes,"$100,000+",3,Yes,College Prep,Yes,No,16,18,14,16,14,770,350,420,2.84,1,11,5,Moderate,Good access,4-year college
CYC2023069,2023,2023-09-16,16,11th,Black or African American,Female,Charlotte Catholic High School,No,"$60,000-$79,999",3,No,Intensive Support,Yes,Yes,18,18,19,17,18,1100,600,500,1.33,2,7,4,Limited,No reliable access,4-year college
CYC2023070,2023,2023-09-29,15,9th,Black or African American,Male,Harding University High School,No,"Under $25,000",4,No,Career Readiness,No,Yes,21,18,21,22,20,830,450,380,2.87,8,5,6,None,Good access,4-year college
CYC2023071,2023,2023-10-02,18,12th,Hispanic/Latino,Female,Charlotte Catholic High School,Yes,"$25,000-$39,999",3,No,College Prep,No,No,18,16,18,19,16,820,380,440,1.68,5,6,2,Moderate,No reliable access,Trade school
CYC2023072,2023,2023-10-20,16,10th,Hispanic/Latino,Male,Rocky River High School,Yes,"$40,000-$59,999",3,No,Career Readiness,No,No,22,21,23,24,23,1350,680,670,1,3,4,3,Strong,Limited access,4-year college
CYC2023073,2023,2023-08-31,17,11th,Hispanic/Latino,Male,Olympic High School,Yes,"Under $25,000",3,No,College Prep,No,Yes,15,15,14,13,16,1020,520,500,2.07,10,4,6,None,No reliable access,4-year college
CYC2023074,2023,2023-09-16,15,9th,Asian,Female,Ardrey Kell High School,No,"$40,000-$59,999",5,Yes,Intensive Support,No,No,19,17,15,18,19,1220,580,640,3.26,5,12,4,Strong,Good access,Work
CYC2023075,2023,2023-09-03,16,11th,Multiracial,Male,North Mecklenburg High School,No,"Under $25,000",2,Yes,Dual Track,No,No,18,16,20,19,18,940,430,510,1.54,4,4,5,Limited,Limited access,Trade school
CYC2023076,2023,2023-09-05,17,11th,Asian,Male,Garinger High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,20,19,18,24,22,1090,510,580,4,8,4,4,Moderate,Limited access,Work
CYC2023077,2023,2023-09-01,17,12th,Black or African American,Female,Myers Park High School,Yes,"Under $25,000",7,Yes,College Prep,No,Yes,18,15,20,19,16,890,470,420,2.43,3,17,4,Limited,No reliable access,Work
CYC2023078,2023,2023-09-12,17,12th,White,Female,Butler High School,No,"Under $25,000",5,Yes,College Prep,Yes,N/A,26,23,27,26,23,1260,600,660,1.01,4,8,4,Limited,No reliable access,Work
CYC2023079,2023,2023-09-16,17,12th,White,Male,East Mecklenburg High School,Yes,"$80,000-$99,999",3,Unknown,Dual Track,No,No,15,14,14,19,16,820,390,430,2.12,7,9,6,None,Limited access,4-year college
CYC2023080,2023,2023-09-27,14,9th,Native American,Female,Providence High School,Yes,"$100,000+",2,Yes,College Prep,No,No,20,19,19,20,18,1140,510,630,2.31,6,14,2,None,Limited access,Work
CYC2023081,2023,2023-09-12,16,10th,Black or African American,Male,Julius Chambers High School,No,"$60,000-$79,999",3,No,Dual Track,No,Yes,14,15,10,12,16,1100,510,590,2.08,8,7,2,Strong,Good access,Community college
CYC2023082,2023,2023-09-15,17,12th,Black or African American,Female,Ardrey Kell High School,Yes,"$40,000-$59,999",4,Yes,Career Readiness,Yes,No,16,17,17,17,17,890,450,440,1.13,1,5,1,Limited,Limited access,Community college
CYC2023083,2023,2023-09-14,15,10th,White,Female,Harding University High School,No,"$25,000-$39,999",2,No,Dual Track,No,No,18,20,16,16,21,710,330,380,3.16,4,6,2,None,Good access,4-year college
CYC2023084,2023,2023-09-14,18,12th,Black or African American,Female,Ardrey Kell High School,Yes,"$80,000-$99,999",4,No,College Prep,Yes,No,25,28,26,29,27,780,410,370,2.76,5,4,4,None,Limited access,Community college
CYC2023085,2023,2023-10-09,16,10th,Hispanic/Latino,Male,East Mecklenburg High School,Yes,"Under $25,000",3,Yes,College Prep,No,No,11,9,10,14,12,1180,600,580,1.45,3,22,3,Limited,Good access,4-year college
CYC2023086,2023,2023-09-27,15,9th,Hispanic/Latino,Female,Julius Chambers High School,Yes,"Under $25,000",5,Yes,Career Readiness,Yes,Yes,16,19,15,20,13,940,460,480,2.76,10,15,6,None,No reliable access,Trade school
CYC2023087,2023,2023-08-22,15,10th,Hispanic/Latino,Male,Vance High School,No,"$25,000-$39,999",2,No,Dual Track,No,No,20,19,17,18,17,970,500,470,2.13,10,10,4,Strong,Good access,4-year college
CYC2023088,2023,2023-09-19,16,11th,White,Female,West Charlotte High School,Yes,"Under $25,000",3,No,Dual Track,No,Yes,18,20,14,20,15,1030,530,500,3.33,8,0,3,Moderate,No reliable access,Trade school
CYC2023089,2023,2023-08-24,15,10th,Hispanic/Latino,Female,Butler High School,Yes,"$60,000-$79,999",5,Yes,Dual Track,Yes,No,21,21,17,23,18,1150,580,570,3.49,7,4,2,Moderate,Good access,4-year college
CYC2023090,2023,2023-10-06,16,10th,Hispanic/Latino,Male,Providence High School,Yes,"$40,000-$59,999",3,Yes,Dual Track,No,Yes,16,16,13,19,18,980,490,490,2.41,10,5,10,Limited,No reliable access,4-year college
CYC2023091,2023,2023-09-26,17,12th,Hispanic/Latino,Male,Hopewell High School,Yes,"$60,000-$79,999",4,Yes,College Prep,Yes,Yes,18,16,14,16,19,740,340,400,1.76,3,1,1,Moderate,Limited access,Military
CYC2023092,2023,2023-09-27,16,11th,Black or African American,Male,Olympic High School,Yes,"$60,000-$79,999",7,Yes,College Prep,No,N/A,20,17,21,22,20,1160,580,580,3.59,8,13,5,Moderate,Good access,Community college
CYC2023093,2023,2023-10-20,17,12th,Black or African American,Female,Independence High School,Yes,"$60,000-$79,999",1,No,Career Readiness,No,N/A,21,18,23,22,23,1270,670,600,3.77,6,4,3,Moderate,Limited access,Community college
CYC2023094,2023,2023-10-17,16,10th,White,Female,Garinger High School,No,"$40,000-$59,999",3,Yes,College Prep,No,No,11,14,9,9,8,980,520,460,2.32,7,5,1,Strong,No reliable access,Work
CYC2023095,2023,2023-09-19,15,10th,Black or African American,Male,Providence High School,Yes,"$60,000-$79,999",4,Yes,Intensive Support,Yes,Yes,13,11,13,13,16,940,430,510,4,3,6,8,Moderate,No reliable access,Community college
CYC2023096,2023,2023-09-03,17,12th,Black or African American,Male,Butler High School,No,"Under $25,000",4,No,Dual Track,Yes,No,21,18,18,22,24,1230,660,570,3.38,9,0,9,Limited,Good access,Community college
CYC2023097,2023,2023-09-22,18,12th,White,Female,Vance High School,Yes,"$40,000-$59,999",6,Yes,Intensive Support,No,No,21,23,18,24,19,710,340,370,2.52,7,4,7,Strong,Good access,Work
CYC2023098,2023,2023-08-29,18,12th,Black or African American,Male,Mallard Creek High School,Yes,"Under $25,000",1,Yes,Career Readiness,No,No,14,12,11,18,16,920,430,490,2.33,8,5,1,Limited,Good access,Trade school
CYC2023099,2023,2023-09-01,18,12th,Black or African American,Female,East Mecklenburg High School,Yes,"$60,000-$79,999",5,Yes,College Prep,No,No,19,22,20,21,17,850,430,420,3.33,3,2,3,None,Limited access,4-year college
CYC2023100,2023,2023-10-13,18,12th,Black or African American,Male,South Mecklenburg High School,Yes,"Under $25,000",1,Yes,College Prep,Yes,No,15,14,11,19,15,420,190,230,1.73,3,6,2,Moderate,Limited access,Community college
CYC2023101,2023,2023-09-18,18,12th,Asian,Male,Mallard Creek High School,No,"Under $25,000",1,No,College Prep,No,No,17,16,15,16,20,1400,660,740,1.68,5,15,7,Moderate,Limited access,Military
CYC2023102,2023,2023-10-22,16,11th,Asian,Male,Charlotte Catholic High School,Yes,"$60,000-$79,999",7,Yes,Dual Track,Yes,No,15,12,17,13,16,1070,480,590,2.94,9,12,1,Limited,Limited access,Work
CYC2023103,2023,2023-09-27,18,12th,Hispanic/Latino,Female,Ardrey Kell High School,No,"$25,000-$39,999",3,Yes,College Prep,Yes,No,27,26,25,28,26,970,460,510,2.13,3,21,3,Limited,Limited access,Community college
CYC2023104,2023,2023-08-30,17,11th,Hispanic/Latino,Female,Ardrey Kell High School,No,"Under $25,000",4,No,College Prep,No,No,18,19,17,20,18,1120,530,590,2.46,6,10,8,None,Limited access,4-year college
CYC2023105,2023,2023-09-29,16,11th,White,Female,Butler High School,Yes,"Under $25,000",4,Yes,College Prep,No,No,18,17,14,16,17,1220,580,640,2.79,8,14,3,Moderate,Limited access,Undecided
CYC2023106,2023,2023-09-04,16,11th,Black or African American,Female,North Mecklenburg High School,Yes,"$25,000-$39,999",5,Yes,Intensive Support,No,Yes,23,25,20,24,23,940,450,490,2.96,5,5,4,Limited,Good access,Community college
CYC2023107,2023,2023-09-26,17,12th,Black or African American,Female,Myers Park High School,Yes,"Under $25,000",3,Yes,Intensive Support,Yes,No,21,21,19,23,23,1220,620,600,1.43,10,0,1,None,Good access,4-year college
CYC2023108,2023,2023-09-04,18,12th,Hispanic/Latino,Female,Vance High School,Yes,"Under $25,000",3,Yes,College Prep,No,No,12,13,11,16,12,670,340,330,2.19,6,22,6,None,No reliable access,4-year college
CYC2023109,2023,2023-10-25,18,12th,White,Female,Olympic High School,Yes,"$80,000-$99,999",6,No,Career Readiness,No,N/A,19,20,16,20,22,1050,500,550,3.15,2,14,6,None,Limited access,Military
CYC2023110,2023,2023-10-15,14,9th,Hispanic/Latino,Female,South Mecklenburg High School,Yes,"$40,000-$59,999",4,Yes,Intensive Support,No,No,12,9,13,13,13,980,480,500,2.68,4,5,5,Moderate,Limited access,4-year college
CYC2023111,2023,2023-09-20,16,11th,White,Female,Hopewell High School,Yes,"Under $25,000",3,Yes,College Prep,No,No,17,19,16,15,17,940,430,510,2.29,4,3,1,None,Good access,Work
CYC2023112,2023,2023-08-26,17,12th,Hispanic/Latino,Female,Charlotte Catholic High School,No,"$25,000-$39,999",2,Yes,College Prep,No,No,17,20,19,21,19,800,400,400,1,4,13,3,Limited,Good access,4-year college
CYC2023113,2023,2023-09-04,16,11th,White,Female,Mallard Creek High School,Yes,"Under $25,000",3,Yes,College Prep,Yes,No,16,13,17,18,19,1100,550,550,2.37,2,0,4,Limited,No reliable access,Community college
CYC2023114,2023,2023-10-01,15,9th,Black or African American,Male,Rocky River High School,Yes,"$60,000-$79,999",1,No,Intensive Support,No,No,15,13,17,13,14,1320,640,680,3.2,1,0,2,Moderate,Limited access,4-year college
CYC2023115,2023,2023-09-14,15,10th,Multiracial,Female,Harding University High School,Yes,"Under $25,000",5,No,College Prep,Yes,No,22,22,20,21,25,930,440,490,2.53,1,10,4,Limited,Limited access,4-year college
CYC2023116,2023,2023-10-21,18,12th,Black or African American,Male,Harding University High School,No,"Under $25,000",6,Yes,Intensive Support,No,No,18,19,19,19,15,710,360,350,2.84,3,11,9,Limited,Good access,Trade school
CYC2023117,2023,2023-10-01,16,11th,Hispanic/Latino,Male,South Mecklenburg High School,No,"$25,000-$39,999",5,Yes,College Prep,No,No,11,13,9,13,11,660,310,350,1.61,9,7,1,Moderate,Limited access,Military
CYC2023118,2023,2023-08-22,16,11th,Hispanic/Latino,Female,Independence High School,Yes,"$25,000-$39,999",5,Yes,Career Readiness,No,No,26,24,23,30,24,1050,570,480,1.5,7,16,6,Limited,Limited access,4-year college
CYC2023119,2023,2023-09-27,17,12th,Black or African American,Male,Providence High School,No,"Under $25,000",3,No,Intensive Support,No,No,21,24,18,24,20,960,480,480,2.9,5,9,1,Strong,Good access,4-year college
CYC2023120,2023,2023-09-28,18,12th,Black or African American,Female,Ardrey Kell High School,No,"$80,000-$99,999",3,Yes,Career Readiness,Yes,No,15,17,15,13,18,1200,610,590,2.28,10,14,1,Limited,Limited access,4-year college
CYC2023121,2023,2023-09-25,17,11th,Multiracial,Female,Charlotte Catholic High School,Yes,"$25,000-$39,999",7,Yes,College Prep,Yes,N/A,25,25,22,24,27,730,350,380,2.54,6,6,10,Limited,Good access,Trade school
